"model","academic_year","region","campus","grade","persistence","persistence_type","persistence_type_display","grouped_by","grouped_by_display","level_1","level_2","level_3","level_4","level_5","level"
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Converse","7",61.8055556,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Eastside","7",76.7241379,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Ewing Halsell","7",76.344086,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Hidden Meadow","7",64.7058824,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Ingram Hills","7",69.7247706,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Judson","7",77.6923077,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Mays","7",79.2,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Monterrey Park","7",70.7692308,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Najim","7",68.5185185,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Robinson","7",69.0140845,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","South Flores","7",84.5637584,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,3
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Walzem","7",75,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Southern Louisiana","Innovation","7",58.6666667,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Southern Louisiana","UP","7",64.8648649,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Tampa","Hope","7",71.6216216,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Tampa","Victory","7",86.0294118,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,3
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Tarrant County","Achieve","7",67.768595,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Tarrant County","Edgecliff","7",81.5384615,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,2
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Tarrant County","Rise","7",72.2222222,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Tarrant County","Southeast","7",75.7352941,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,79.4020241534903,83.7782089552239,88.1543937569574,92.530578558691,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Austin","Bluff Springs","8",65.7894737,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Austin","Health Professions","8",63.6363636,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Austin","Kyle","8",61.2612613,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Austin","Montopolis","8",75.8333333,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Austin","Parmer Park","8",61.1111111,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Austin","Pflugerville","8",62.9032258,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Austin","Round Rock Tech","8",66.1417323,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Austin","Rundberg","8",86.4,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,3
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Horizon Vista","8",55.0847458,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Rio Vista","8",75,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Hardy","8",71.6216216,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Spears","8",60.5839416,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Travis","8",78.4946237,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Alamo","8",76.984127,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Brownsville","8",55.6390977,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Donna","8",81.5384615,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,2
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Edinburg","8",70.5882353,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Elsa","8",85.6060606,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,3
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Frontier","8",82.8125,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,2
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Harlingen","8",72.3809524,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Los Encinos","8",93.8461538,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","McAllen","8",82.2222222,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,2
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Mission","8",76.7857143,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","North Mission","8",68.0327869,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Owassa","8",69.1056911,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Palmview","8",66.3461538,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Pharr","8",83.1932773,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,2
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Quest","8",68.0672269,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Rio Grande City","8",61.0619469,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Riverview","8",79.0322581,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,2
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Robindale","8",76.1904762,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","San Benito","8",84.375,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,2
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","San Juan","8",72.5,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Sports Park","8",100,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Toros","8",89.4736842,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,3
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Tres Lagos","8",78.7234043,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Weslaco","8",72,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Weslaco Pike","8",77.34375,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Brackenridge","8",54.3859649,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Burke","8",58.4,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Carver","8",54.1353383,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Converse","8",56.1983471,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Eastside","8",67.9389313,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Ingram Hills","8",59.047619,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Judson","8",71.0526316,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","San Antonio","Mays","8",81.294964,"FDOP","First Day of Persistience","academic_year | persistence_type | grade","Grade Level",0,78.9514533258738,84.6377777777778,90.3241022296818,96.0104266815858,2
